id_tabe,shop_name_tabe,tabelog_url_tabe,rating_value_tabe,rating_cnt_tabe,post_code_tabe,addr_region_tabe,addr_local_tabe,street_addr_tabe,latitude_tabe,longitude_tabe,tel_tabe,eigyo_info_tabe,nearest_station_tabe,homepage_tabe,official_account_tabe
472,麺屋 まんてん,https://tabelog.com/aichi/A2301/A230101/23067608/,3.38,73,4530002,愛知県,名古屋市中村区,名駅3-13-18,35.17296061508904,136.88410430696487,052-581-5233,なし,名古屋駅,http://menyamanten.com/,
473,ラーメン 中毒 東向島店,https://tabelog.com/tokyo/A1312/A131203/13260990/,3.29,16,1310032,東京都,墨田区,東向島6-2-1,35.723070821828934,139.8192485487951,03-6657-0846,年中無休,東向島駅,https://ramen-chuudoku2.jimdosite.com/,https://twitter.com/ramen_chuudoku2
474,らーめん大 下高井戸店,https://tabelog.com/tokyo/A1318/A131809/13054595/,3.19,111,1680073,東京都,杉並区,下高井戸1-3-10 アポー下高井戸1F,35.667230893125954,139.64042319341706,非公開,無休　（３月より、と店内表示あり）,下高井戸駅,,
475,麺屋三郎,https://tabelog.com/aichi/A2302/A230201/23053548/,3.59,104,4940003,愛知県,一宮市,三条字四反田79-5,35.31140137064394,136.75732401754559,不明の為情報お待ちしております,月曜日ディナータイム、火曜日,奥町駅,http://ameblo.jp/yaodaisannan326-0810/,
476,継承 あっ晴れ 大府店,https://tabelog.com/aichi/A2304/A230401/23007509/,3.47,97,4740011,愛知県,大府市,横根町前田50-1,35.01476421426507,136.98019166612627,0562-47-8181,当面の間、店休日無しで毎日営業致します。,大府駅,http://www.dcreate.co.jp/appare/index.html,https://twitter.com/apparemania
476,継承 あっ晴れ 大府店,https://tabelog.com/aichi/A2304/A230401/23007509/,3.47,97,4740011,愛知県,大府市,横根町前田50-1,35.01476421426507,136.98019166612627,0562-47-8181,当面の間、店休日無しで毎日営業致します。,大府駅,http://www.dcreate.co.jp/appare/index.html,https://twitter.com/apparemania
478,ラッキー食堂 まとや,https://tabelog.com/nagano/A2001/A200101/20000313/,3.41,63,3810000,長野県,長野市,大字鶴賀南千歳町876-13,36.64721070805402,138.18823645509553,026-228-8485,不定休,市役所前駅,http://blog.livedoor.jp/lucky_matoya/,
479,麵屋春馬,https://tabelog.com/yamagata/A0601/A060101/6006604/,3.52,63,9900886,山形県,山形市,嶋南2-10-12,38.2809079035267,140.31876040801455,023-687-1496,日曜日,東金井駅,,https://www.facebook.com/pages/%E9%BA%BA%E5%B1%8B%E6%98%A5%E9%A6%AC/341218669250504
480,麺家なると 黒部店,https://tabelog.com/toyama/A1602/A160201/16005884/,3.19,20,9380801,富山県,黒部市,荻生7175-3,36.87966702939267,137.46094254295576,0765-32-5559,年中無休,荻生駅,http://kurobe.mypl.net/shop/00000324057/,
481,ラーメン☆ビリー 東仙台本店,https://tabelog.com/miyagi/A0401/A040102/4009205/,3.57,191,9830833,宮城県,仙台市宮城野区,東仙台4-6-31,38.275422403510284,140.90855556703883,022-385-6383,年中無休,東仙台駅,http://jyonetsu.co.jp/billy/index.html,
482,デブソバ　リパブリック 北部市場店,https://tabelog.com/aichi/A2301/A230113/23036548/,3.44,53,4800200,愛知県,西春日井郡豊山町,大字豊場字八反121 北部市場総合食品ビル 1F,35.24163700819573,136.90731588392615,非設置,火曜日（ＧＷ、年末年始除く）ほか不定休,比良駅,,
483,３代目 ラーメン ぶたまる,https://tabelog.com/chiba/A1207/A120704/12032707/,3.33,22,2940045,千葉県,館山市,北条1583-5,34.99040891259061,139.8671030297979,不明の為情報お待ちしております,月曜日、第1火曜日,館山駅,https://ameblo.jp/butamaru03/,
484,Φve,https://tabelog.com/saitama/A1102/A110203/11042067/,3.25,17,3400043,埼玉県,草加市,草加3-9-43,35.83933024974507,139.7986887923736,048-954-7815,水曜日　毎月第3木曜日,獨協大学前駅,,
485,東部湯の丸サービスエリア(上り) フードコート,https://tabelog.com/nagano/A2004/A200402/20011633/,3.22,58,3890506,長野県,東御市,祢津2081 上信越自動車道 東部湯の丸SA 上り,36.372517056418836,138.3485524549316,0268-63-0230,年中無休,田中駅,http://hotel-beniya.co.jp/,
486,浅草らーめん きび太郎　 長野店,https://tabelog.com/nagano/A2001/A200101/20024875/,3.08,11,3800823,長野県,長野市,南千歳2-15-7,36.6465580504114,138.1911176347523,026-217-7790,日曜日,市役所前駅,https://kibitaro.business.site/?utm_source=gmb&utm_medium=referral,
487,二郎系ラーメン 麺屋 春爛漫,https://tabelog.com/aichi/A2303/A230301/23039206/,3.49,99,4860916,愛知県,春日井市,八光町2-20,35.2350607827102,136.95591492833967,0568-33-7776,月曜日（祝日の場合営業、代休なし）２１、２２日月、火曜日祝日は営業(^_^)翌木曜日も代休なしで営業です(^_^),勝川駅（ＪＲ）,http://ameblo.jp/mennyaharurannmann,
488,ラーメン荘 夢を語れ,https://tabelog.com/kyoto/A2601/A260303/26003256/,3.57,205,6068112,京都府,京都市左京区,一乗寺西杉ノ宮町48-1,35.04611972168638,135.78590440789466,075-724-5995,月曜日・不定休（詳細はTwitterをご確認ください）,一乗寺駅,,https://twitter.com/yume_ichijyouji
489,三代目 溝口屋,https://tabelog.com/aichi/A2301/A230111/23049794/,3.24,28,4630034,愛知県,名古屋市守山区,四軒家1-1578 マンションスピーリア 1F,35.19318856295833,137.01770727992022,070-5039-7750,毎週水曜日と年末年始、夏季休暇、臨時休業あり,藤が丘駅,,
490,麺とび六方 長野店,https://tabelog.com/nagano/A2001/A200101/20022484/,3.17,21,3800916,長野県,長野市,稲葉中千田2567-1,36.63546231516078,138.2083019962385,026-214-9964,毎週水曜日と年末年始、夏季休暇、臨時休業あり,長野駅（ＪＲ・しなの）,,https://www.instagram.com/mentobiroppo.nagano/
491,ラーメン北郎,https://tabelog.com/kanagawa/A1401/A140203/14079738/,3.05,4,2240003,神奈川県,横浜市都筑区,中川中央1-24-2 さかぐちビル 5F,35.55325312466002,139.57912519861986,不明の為情報お待ちしております,月曜日,センター北駅,,
492,ラーメン 福助,https://tabelog.com/tokyo/A1330/A133003/13118582/,3.33,13,1980042,東京都,青梅市,東青梅1-9-4,35.78956693577973,139.27243534441746,非公開,日曜日,東青梅駅,,
493,らーめん こじろう 526 鶴見店,https://tabelog.com/kanagawa/A1401/A140211/14052846/,3.38,21,2300078,神奈川県,横浜市鶴見区,岸谷2-13-7,35.49708417839679,139.66126485193973,非公開,月曜　第3火曜,生麦駅,,
494,極太濁流ラーメン ら・けいこ 東片端店,https://tabelog.com/aichi/A2301/A230104/23001594/,3.55,140,4610015,愛知県,名古屋市東区,東片端町35,35.17912185594125,136.91335742715444,非公開,日曜日,高岳駅,,
495,野郎ラーメン 恵比寿西口店,https://tabelog.com/tokyo/A1303/A130302/13164202/,3.08,96,1500021,東京都,渋谷区,恵比寿西1-7-5 篠崎ビル 1F,35.64774389860597,139.70906089028023,03-3770-1986,無休,恵比寿駅,http://www.yaroramen.com/,https://twitter.com/yaroojisan
496,優勝軒 入間店,https://tabelog.com/saitama/A1106/A110602/11026740/,3.01,22,3580054,埼玉県,入間市,野田885-1,35.84592355900669,139.3606032051017,04-2968-5931,不定休,仏子駅,https://yushoken.com/,
497,居残り 連,https://tabelog.com/tokyo/A1314/A131405/13044557/,3.49,48,1400001,東京都,品川区,北品川1-22-4,35.62263063874492,139.7403378838104,03-3450-5660,日曜,北品川駅,http://www.ren-shinagawa.com,
498,景勝軒 西片貝店,https://tabelog.com/gunma/A1001/A100101/10010780/,3.06,35,3710013,群馬県,前橋市,西片貝町4-23-13,36.384616898101676,139.0973985951271,027-212-5304,無休,片貝駅,http://www.keishoken.jp/,
499,無鉄砲しゃばとん,https://tabelog.com/nara/A2901/A290101/29005729/,3.69,234,6308041,奈良県,奈良市,六条町124-1,34.67015915358301,135.78889563604992,0742-36-2700,月曜（祝日の場合営業）,西ノ京駅,http://www.muteppou.com/,
500,ラーメン 潤 三条店,https://tabelog.com/niigata/A1501/A150102/15004490/,3.42,54,9550046,新潟県,三条市,興野1-115-4,37.63618425268981,138.96950294977205,0256-35-0995,無休(正月休みあり）,東三条駅,,
501,やらかし亭,https://tabelog.com/kanagawa/A1401/A140106/14050322/,3.42,46,2310812,神奈川県,横浜市中区,錦町17 マリンハイツ2号棟1F,35.43012589973022,139.66784794365142,非公開,日曜・祝日 ,山手駅,,https://twitter.com/yarakasitei1
502,豚さんち 前橋店,https://tabelog.com/gunma/A1001/A100101/10013256/,3.24,32,3710037,群馬県,前橋市,上小出町1-31-3,36.41260273802612,139.0586135922685,027-234-1029,水曜日,群馬総社駅,http://buta3.html.xdomain.jp/,https://twitter.com/butasanti
503,新潟発祥 なおじ 上北沢店,https://tabelog.com/tokyo/A1318/A131809/13258573/,3.19,17,1560057,東京都,世田谷区,上北沢4-19-16,35.67064548602918,139.62212344488378,03-6379-6610,水曜日,上北沢駅,,
504,らぁめん大山 水戸店,https://tabelog.com/ibaraki/A0801/A080101/8012228/,3.24,80,3100015,茨城県,水戸市,宮町1-7-31 水戸駅ビル エクセルみなみ 4F,36.37010642658415,140.47640501465295,029-224-4744,無休,水戸駅,http://r-taizan.com/,
505,すずき家 下永谷店,https://tabelog.com/kanagawa/A1401/A140307/14057206/,3.47,49,2330016,神奈川県,横浜市港南区,下永谷3-4-3,35.40954376385946,139.56266012712783,045-390-0627,木曜日、第一金曜日,下永谷駅,,https://twitter.com/suzukiyaramen
506,麺屋あらき竃の番人外伝,https://tabelog.com/chiba/A1202/A120201/12008506/,3.52,117,2730031,千葉県,船橋市,西船5-3-10,35.7106620775156,139.95639386909718,047-332-5593,年中無休,京成西船駅,,
507,山勝軒,https://tabelog.com/chiba/A1203/A120305/12036812/,3.42,28,2700163,千葉県,流山市,南流山7-7-12,35.842348590455465,139.8971074241909,04-7197-5850,無休,南流山駅,http://www.miyabikai.jp/index.html,
509,金町角ふじ,https://tabelog.com/tokyo/A1324/A132403/13167340/,3.13,23,1250042,東京都,葛飾区,金町5-24-17,35.7659214386949,139.86887648516813,03-3600-1266,水曜日,京成金町駅,,
510,麺屋 あっ晴れ どまん中錦店,https://tabelog.com/aichi/A2301/A230103/23037414/,3.53,140,4600003,愛知県,名古屋市中区,錦3-19-2,35.170341791531364,136.9036136406255,052-962-2666,月曜日,栄駅（名古屋）,http://www.dcreate.co.jp/appare/,https://twitter.com/apparemania
511,ラーメン 豚39,https://tabelog.com/chiba/A1206/A120602/12051406/,3.11,10,2920067,千葉県,木更津市,中央1-7‐10,35.3833017790467,139.92444656680792,不明の為情報お待ちしております,不定休(Twitterに休日情報あり),木更津駅,,https://twitter.com/ra_menbuta39
512,ジャンクガレッジ カインズ羽生店,https://tabelog.com/saitama/A1104/A110403/11053057/,3.01,3,3480000,埼玉県,羽生市,大字小松449-2 カインズ羽生,36.157066620695815,139.5328342979555,不明の為情報お待ちしております,無休,羽生駅,http://www.junk-garage.net/,https://twitter.com/_junkgarage
513,ラーメン 骨々亭,https://tabelog.com/hiroshima/A3401/A340116/34021609/,3.49,52,7300051,広島県,広島市中区,大手町3-12-2 第2イクナガビル 1F,34.387106433683876,132.45276962212336,082-569-5752,日曜日・祝日,市役所前駅,,
514,野郎ラーメン 川崎東口店,https://tabelog.com/kanagawa/A1405/A140501/14053898/,3.07,47,2100006,神奈川県,川崎市川崎区,砂子2-6-23 雨澤ビル 1F,35.52857287884469,139.70017239309746,044-246-5186,無休,川崎駅,http://www.yaroramen.com/,
515,俺の麺 豚と鳥,https://tabelog.com/ibaraki/A0801/A080102/8017214/,3.23,27,3120046,茨城県,ひたちなか市,勝田泉町2-8,36.393273690249906,140.5252254490132,029-275-7181,月曜日,勝田駅,,
516,ラーメン富次郎 見和店,https://tabelog.com/ibaraki/A0801/A080101/8023193/,3.05,5,3100911,茨城県,水戸市,見和3-1398-72,36.37114230346891,140.4216306270774,不明の為情報お待ちしております,月曜日,赤塚駅,,https://twitter.com/info01641640
517,麺者我楽,https://tabelog.com/nagano/A2001/A200101/20002127/,3.18,34,3812205,長野県,長野市,青木島町大塚1021-1,36.60988002963766,138.1938241860961,026-284-9722,無休,安茂里駅,,
518,らーめん家 政,https://tabelog.com/nagasaki/A4201/A420101/42000826/,3.48,81,8500057,長崎県,長崎市,大黒町10-11 中川ビル１Ｆ,32.751518274851726,129.87243072345439,095-822-8156,日曜営業,長崎駅前駅,,https://www.facebook.com/%E3%82%89%E3%83%BC%E3%82%81%E3%82%93%E5%AE%B6-%E6%94%BF-116998541687897/
519,麺とび六方 松本本店,https://tabelog.com/nagano/A2002/A200201/20002013/,3.42,57,3990038,長野県,松本市,小屋南1-42-6,36.176619700419494,137.95236021146127,0263-86-7864,無休,村井駅,https://ryo-ga.com/shop/,
520,自家製麺 TERRA,https://tabelog.com/ishikawa/A1702/A170203/17006708/,3.53,96,9210000,石川県,野々市市,扇ヶ丘9-20 扇ヶ丘ビル1Ｆ横,36.52720881306045,136.62929811653626,非公開,月曜＆木曜＆金曜,野々市工大前駅,,
521,麺絆や ５１９,https://tabelog.com/tokyo/A1312/A131202/13051027/,3.49,101,1360071,東京都,江東区,亀戸2-14-6,35.69851407478508,139.82330156505213,03-3637-4287,無,亀戸駅,,
522,麺屋 あっ晴れ 堀田店,https://tabelog.com/aichi/A2301/A230112/23041980/,3.49,85,4670847,愛知県,名古屋市瑞穂区,神穂町1-22,35.11459086164344,136.92245908683205,052-819-3111,月曜日（祝日の場合は翌火曜日の場合あり）,堀田駅（名古屋市営）,http://www.dcreate.co.jp/appare/index.html,https://twitter.com/apparemania
523,野郎ラーメン 高田馬場店,https://tabelog.com/tokyo/A1305/A130503/13164203/,3.11,77,1690075,東京都,新宿区,高田馬場4-8-7 いちかわ書店ビル 1F,35.71366813862069,139.7034747078284,03-5386-3986,無休,高田馬場駅,http://www.yaroramen.com/,https://twitter.com/yaroojisan
525,ぶっ豚 町田店,https://tabelog.com/tokyo/A1327/A132701/13241033/,3.31,28,1940021,東京都,町田市,中町1-30-2 中里ビル 1F,35.548433289339684,139.4477199448377,042-729-6488,無休,町田駅,,
526,麺 たなか,https://tabelog.com/saitama/A1103/A110304/11027644/,3.06,8,3500272,埼玉県,坂戸市,末広町1-6 辻口ビル 101,35.97198570191318,139.396475532889,049-284-5858,日曜定休,北坂戸駅,,
527,麺処 と市,https://tabelog.com/nara/A2903/A290302/29006955/,3.75,347,6340008,奈良県,橿原市,十市町1213,34.52953380151348,135.79817633993636,非公開,日曜・祝日,新ノ口駅,https://ameblo.jp/mendokoro-toichi/,https://twitter.com/toichi_noodle
528,濃厚らーめんガツリ,https://tabelog.com/chiba/A1204/A120402/12018800/,3.37,69,2850921,千葉県,印旛郡酒々井町,中川119,35.73692311384859,140.273830991319,043-481-6808,年中無休,京成酒々井駅,http://www.soushin-ichiba.jp/shop_detail.php?shop_id=115,
530,めん屋大黒,https://tabelog.com/ibaraki/A0801/A080101/8003769/,3.08,7,3114151,茨城県,水戸市,姫子1-810-18,36.379471569431225,140.43061116441677,029-251-8823,日曜営業,赤塚駅,,
531,ラーメン タロー 蒲田の陣,https://tabelog.com/tokyo/A1315/A131503/13265381/,3.06,9,1440052,東京都,大田区,蒲田5-15-2,35.56198377077229,139.7172849891553,不明の為情報お待ちしております,日曜日,蒲田駅,https://www.ramentaro.com,https://twitter.com/ramen_taro_sns
532,麺屋じゃいあん 花小金井店,https://tabelog.com/tokyo/A1328/A132804/13224969/,3.38,31,1870002,東京都,小平市,花小金井1-1-10 k&kビル 1F,35.726780622652164,139.51250829717978,042-445-4629,不定休,花小金井駅,,
533,つけ麺 東,https://tabelog.com/tokyo/A1317/A131712/13108949/,3.20,12,1430021,東京都,大田区,北馬込2-47-12,35.5998418135376,139.7098346981812,非公開,日曜日,馬込駅,,
533,つけ麺 東,https://tabelog.com/tokyo/A1317/A131712/13108949/,3.20,12,1430021,東京都,大田区,北馬込2-47-12,35.5998418135376,139.7098346981812,非公開,日曜日,馬込駅,,
535,豪麺 マルコ,https://tabelog.com/tokyo/A1324/A132403/13160714/,3.34,36,1250041,東京都,葛飾区,東金町1-21,35.76993862326867,139.86905614328936,非公開,日曜日,金町駅,,https://twitter.com/maruko73040614?s=21
536,麺牛 ひろせ,https://tabelog.com/miyagi/A0401/A040102/4020915/,3.52,61,9830005,宮城県,仙台市宮城野区,福室字弁当2-25-2,38.257201444328125,140.96470507608743,022-781-9311,火曜日、第3水曜日,陸前高砂駅,https://www.mengyuhirose.com/,https://twitter.com/mengyuhirose?lang=ja
537,らーめん バリ男 神楽坂店,https://tabelog.com/tokyo/A1309/A130905/13228138/,3.33,41,1620825,東京都,新宿区,神楽坂6-8-23,35.70272768660118,139.73782485877027,03-6479-9420,不定期,神楽坂駅,http://www.bario.co.jp,https://twitter.com/BARIO_KAGURA
538,自家製麺屋 登夢道,https://tabelog.com/kanagawa/A1404/A140406/14053823/,3.46,45,2530001,神奈川県,茅ヶ崎市,赤羽根95-2,35.34969924658487,139.41467239506656,0467-55-2655,水曜日（その他臨時休業有）,北茅ケ崎駅,,https://twitter.com/tomu_dou
539,優勝軒 所沢店,https://tabelog.com/saitama/A1106/A110601/11042675/,3.02,16,3590034,埼玉県,所沢市,東新井町280-1,35.79613820970751,139.48102271870403,04-2997-9330,無休,所沢駅,http://www.gatten.co.jp/,
540,丸十パン 本店,https://tabelog.com/yamanashi/A1901/A190101/19000559/,3.55,108,4000031,山梨県,甲府市,丸の内2丁目28-6,35.66366086214549,138.56720943252392,055-226-3455,なし,甲府駅,http://www.marujupan.co.jp/,
540,丸十パン 本店,https://tabelog.com/yamanashi/A1901/A190101/19000559/,3.55,108,4000031,山梨県,甲府市,丸の内2丁目28-6,35.66366086214549,138.56720943252392,055-226-3455,なし,甲府駅,http://www.marujupan.co.jp/,
