id_tabe,shop_name_tabe,tabelog_url_tabe,rating_value_tabe,rating_cnt_tabe,post_code_tabe,addr_region_tabe,addr_local_tabe,street_addr_tabe,latitude_tabe,longitude_tabe,tel_tabe,eigyo_info_tabe,nearest_station_tabe,homepage_tabe,official_account_tabe
573,平山亭,https://tabelog.com/kumamoto/A4304/A430401/43015989/,3.02,1,8660074,熊本県,八代市,平山新町2544-2,32.476651924793366,130.61014839021334,090-8663-5044,水曜日,肥後高田駅,,
574,魔界ラーメン 月光,https://tabelog.com/miyagi/A0401/A040101/4014380/,3.60,129,9810952,宮城県,仙台市青葉区,中山8-22-18,38.298609987154364,140.83269468856722,不明の為情報お待ちしております,年中無休,東北福祉大前駅,http://blog.livedoor.jp/mkr_gekko/,
575,味噌のジョー 牛久店,https://tabelog.com/ibaraki/A0803/A080302/8023643/,3.39,22,3001233,茨城県,牛久市,栄町6-48-1,35.98637674078795,140.14837714716992,不明の為情報お待ちしております,不定休,牛久駅,,
576,らーめん 福屋,https://tabelog.com/kanagawa/A1408/A140804/14032601/,3.22,32,2570003,神奈川県,秦野市,南矢名1-14-10,35.37223453875463,139.2714330816098,0463-73-5652,無休(年始三が日除く),東海大学前駅,http://www.fukuyamashouji.jp/fukuya.html,
577,ひろまる,https://tabelog.com/toyama/A1605/A160502/16000595/,3.37,29,9391600,富山県,南砺市,(福光)遊部川原46-1,36.57072655940317,136.87807545196787,0763-52-5218,月・火曜日,福光駅,"http://hiromaruu.com/ ",
578,優勝軒 草加店,https://tabelog.com/saitama/A1102/A110203/11040451/,3.04,24,3400046,埼玉県,草加市,北谷1-2-17,35.8413454069859,139.7882251241542,048-934-9857,無休,獨協大学前駅,,
580,立川マシマシ 太田店,https://tabelog.com/gunma/A1002/A100203/10021684/,3.35,22,3700303,群馬県,太田市,新田小金井町201-3,36.30219606367842,139.32415939080525,0276-61-3939,なし,三枚橋駅,https://www.shiga777.com/?page_id=14864,https://twitter.com/https://twitter.com/TachikawaMashi2
581,円喜屋 本店,https://tabelog.com/kagoshima/A4601/A460105/46007638/,3.00,1,8970306,鹿児島県,南九州市,知覧町西元4172,31.346895138493846,130.42492284715206,0993-84-0556,月曜日,,,
582,大黒家 岸谷店,https://tabelog.com/kanagawa/A1401/A140211/14009829/,3.23,23,2300078,神奈川県,横浜市鶴見区,岸谷2-13-8,35.49714111743989,139.66130429048724,045-834-9588,11:00～15:00<br>18:00〜23:00</br>,生麦駅,,
583,クローバー 久喜西口店,https://tabelog.com/saitama/A1104/A110402/11055661/,3.00,1,3460003,埼玉県,久喜市,久喜中央2-9-36 大野ビル 1F あっちこっち横丁,36.06611161322922,139.67516583173742,不明の為情報お待ちしております,火曜日,久喜駅,,https://twitter.com/cloverkuki
584,麺屋　神やぐら,https://tabelog.com/ishikawa/A1701/A170101/17005345/,3.35,96,9200036,石川県,金沢市,元菊町17-13,36.573300752988985,136.64093613895383,076-221-0044,不定休,金沢駅,,
585,麺屋 狼,https://tabelog.com/saitama/A1106/A110603/11038146/,3.08,9,3500463,埼玉県,入間郡毛呂山町,前久保南3-5-2,35.947038638406354,139.3242632873788,050-5318-8591,金曜日、土曜日、日曜日,武州長瀬駅,,https://twitter.com/menyaokami2
586,ラーメンボーイズ 八日市場店,https://tabelog.com/chiba/A1205/A120502/12051785/,3.11,7,2892144,千葉県,匝瑳市,八日市場イ696-1,35.696341846148094,140.54115760275127,不明の為情報お待ちしております,月曜日(月曜日が祝日の場合営業、火曜日を振替休業),八日市場駅,,https://twitter.com/ramen_boys_02
587,らーめん大  東小金井店,https://tabelog.com/tokyo/A1325/A132501/13058586/,3.14,56,1840011,東京都,小金井市,東町4-38-26 トーケンプラザ106,35.69979454346325,139.5240171949664,非公開,無し,東小金井駅,,
588,豚仙人 吉野町本店,https://tabelog.com/kanagawa/A1401/A140306/14080552/,3.27,25,2320041,神奈川県,横浜市南区,睦町1-6-4,35.43189070596964,139.61985379275026,不明の為情報お待ちしております,月曜,吉野町駅,,https://www.facebook.com/butasennin-103907001422300/
589,骨太味覚,https://tabelog.com/ehime/A3801/A380101/38007614/,3.39,42,7900004,愛媛県,松山市,大街道3-3-5 友近ビル 1F,33.84220248874103,132.77048082461206,089-933-7756,月曜日,大街道駅,,
590,野郎ラーメン 三軒茶屋店,https://tabelog.com/tokyo/A1317/A131706/13164241/,3.05,72,1540004,東京都,世田谷区,太子堂4-24-16 伊勢屋ビル 1F,35.64486297653523,139.67043673065555,03-3411-2286,無休,三軒茶屋駅,http://www.yaroramen.com/,https://twitter.com/yaroojisan
591,まるぎん二号,https://tabelog.com/aichi/A2305/A230502/23033141/,3.52,105,4440938,愛知県,岡崎市,昭和町字下川田10-2,34.94441913834114,137.1198399787969,0564-31-8033,火曜日,西岡崎駅,http://www.marugin-2.com/,
592,北青山,https://tabelog.com/chiba/A1204/A120404/12006391/,3.25,30,2870036,千葉県,香取市,観音811,35.859191792628,140.4698188073002,0478-58-0888,無休,大戸駅,,
593,天高く翔べ！,https://tabelog.com/aichi/A2302/A230202/23074190/,3.33,21,4960809,愛知県,津島市,昭和町1-25,35.180540408309845,136.72784832390954,0567-31-7390,不定休(臨時休業あり),津島駅,,https://twitter.com/tentakakutobe22
594,チャイナダイニング飛天,https://tabelog.com/nara/A2901/A290101/29000362/,3.52,75,6308216,奈良県,奈良市,東向南町26,34.68270878173567,135.82855204255975,0742-26-1777,無休,近鉄奈良駅,http://hiten-co.jp,https://www.instagram.com/chinadaininguhiten
595,ラーメン豚山 南船場店,https://tabelog.com/osaka/A2701/A270201/27119176/,3.39,38,5420081,大阪府,大阪市中央区,南船場3-9-6,34.677664715361864,135.50125501233794,06-6484-5278,無休　,心斎橋駅,,
596,ら～めんぎょうてん屋 海老名店,https://tabelog.com/kanagawa/A1408/A140801/14071031/,3.36,23,2430432,神奈川県,海老名市,中央1-9-18,35.45469543332871,139.39402955301435,046-200-9077,無休,海老名駅,http://gyouten.net/index.php?in=56203&pan=top,
597,ラーメンダイニング絆,https://tabelog.com/chiba/A1204/A120402/12032848/,3.40,55,2840037,千葉県,四街道市,中台617-7,35.65354377389395,140.19861524358188,043-433-1003,月曜日(祝日の場合は、翌日になります。),四街道駅,http://www.ramen-kizuna.com/,
598,マキシマムザラーメン 初代 極,https://tabelog.com/ishikawa/A1702/A170203/17005399/,3.26,53,9218812,石川県,野々市市,扇が丘5-3,36.529675708314855,136.62568524744876,080-3045-5031,水曜日,野々市工大前駅,,
599,ラーメン将太,https://tabelog.com/nagano/A2006/A200601/20011548/,3.13,18,,長野県,-,上伊那郡南箕輪村御子柴8304-566,35.86445731141073,137.93961980874266,0265-78-8484,月曜日,伊那北駅,,
600,優勝軒 上尾店,https://tabelog.com/saitama/A1104/A110401/11026646/,3.01,20,3620033,埼玉県,上尾市,栄町1-10,35.96212357696839,139.59861377467809,048-773-1126,無休,上尾駅,http://www.kouji-dream.com/,
601,らーめん キラリ,https://tabelog.com/toyama/A1604/A160401/16005712/,3.48,67,9340057,富山県,射水市,坂東109-2,36.75649815094236,137.05717869086624,0766-82-6012,日曜日、第3月曜日,能町口駅,,
602,あしょろ,https://tabelog.com/niigata/A1502/A150201/15001730/,3.47,69,9402116,新潟県,長岡市,南七日町50-2,37.4419916202029,138.79763980660323,0258-46-0039,無休,宮内駅,http://www.ramenjun.co.jp/shop/,
603,アヒル家,https://tabelog.com/gifu/A2103/A210301/21016404/,3.39,39,5095122,岐阜県,土岐市,土岐津町土岐口1-1,35.33585121081781,137.18414077807577,0572-44-9204,日曜営業,土岐市駅,http://gaku-iida.jp/,https://www.instagram.com/explore/tags/%E3%82%A2%E3%83%92%E3%83%AB%E5%AE%B6/
605,麺屋 本日も晴天です,https://tabelog.com/chiba/A1202/A120202/12039210/,3.26,38,2720143,千葉県,市川市,相之川3-1-26 SIRIUS相之川 1F,35.67752987328984,139.89954675460348,047-705-6014,不定休,南行徳駅,,https://twitter.com/@siopontakun
606,凛 永福町店,https://tabelog.com/tokyo/A1318/A131805/13265818/,3.08,10,1680064,東京都,杉並区,永福2-51-12 安藤ビル 1F,35.675711983177436,139.64344310768388,不明の為情報お待ちしております,11.00～15:00<br>18:00～22:00</br>,永福町駅,,https://twitter.com/rin_nosta_
607,ラーメンつけ麺　笑福 大阪西中島店,https://tabelog.com/osaka/A2701/A270301/27045122/,3.32,202,5320011,大阪府,大阪市淀川区,西中島1-13-13 三信南方ビルII　１Ｆ,34.72552902504826,135.50038704732856,06-6305-0178,無休,南方駅,http://shoufuku.fu-koku.com/,
608,川崎商店,https://tabelog.com/saitama/A1102/A110203/11028118/,3.21,24,3400002,埼玉県,草加市,青柳5-22-22,35.85458191361184,139.81240806188592,048-936-8139,年中無休,新田駅,,
609,らぁ麺 紫陽花,https://tabelog.com/aichi/A2301/A230112/23055953/,3.77,607,4540054,愛知県,名古屋市中川区,八剱町4-20-1 コーポ源 1F,35.12679380674441,136.87954097821958,052-355-0787,月曜日,六番町駅,,https://twitter.com/ramen_ajisai
610,らーめん大森,https://tabelog.com/tokyo/A1315/A131502/13110720/,3.20,27,1400013,東京都,品川区,南大井3-31-15,35.58800573866237,139.7348476102606,非公開,日曜・祝日,大森海岸駅,,
611,ジャンクガレッジ  イオンタウンふじみ野店,https://tabelog.com/saitama/A1103/A110302/11053664/,3.02,8,3560011,埼玉県,ふじみ野市,福岡2-1-6,35.88030687193903,139.52227236209117,049-257-5408,日曜営業,上福岡駅,http://www.junk-garage.net/,
612,麺屋 滝昇,https://tabelog.com/aichi/A2301/A230112/23042764/,3.53,90,4570862,愛知県,名古屋市南区,内田橋1-5-11,35.11512914773748,136.9071481114014,052-698-7273,水曜日,豊田本町駅,,
613,豚麺 ポルコ,https://tabelog.com/tokyo/A1324/A132403/13235328/,3.06,7,1250062,東京都,葛飾区,青戸3-37-12 KCハイム B1F,35.74625843045777,139.85613719537483,不明の為情報お待ちしております,不定休,青砥駅,,
614,スパイス・ラー麺 卍力 西葛西店,https://tabelog.com/tokyo/A1313/A131305/13168253/,3.80,480,1340088,東京都,江戸川区,西葛西3-16-5 スワームマンション 1F,35.66584289704692,139.85796685701047,03-6848-1346,水曜日(祝日の場合もお休みとさせて頂きます),西葛西駅,http://www.manriki.net,https://www.instagram.com/manriki.spice_ramen
615,景勝軒 伊勢崎総本店,https://tabelog.com/gunma/A1002/A100202/10012911/,3.05,18,3792236,群馬県,伊勢崎市,八寸町4942-1,36.3333642762598,139.2266876826999,0270-61-9094,年中無休,新伊勢崎駅,,
616,麺歩 バガボンド 本店,https://tabelog.com/kagoshima/A4601/A460101/46002691/,3.50,96,8920816,鹿児島県,鹿児島市,山下町12-27,31.59750643663575,130.55799347691266,099-225-7858,不定休,市役所前駅,,https://www.facebook.com/麺歩-バガボンド-149408678415168/
617,雷神屋,https://tabelog.com/chiba/A1201/A120105/12035674/,3.35,29,2640006,千葉県,千葉市若葉区,小倉台2-1-7,35.62734082241576,140.1713423261381,043-309-4874,木曜日,小倉台駅,,
618,大勝軒〇秀 富士宮店,https://tabelog.com/shizuoka/A2204/A220401/22021687/,3.36,42,4180014,静岡県,富士宮市,富士見ケ丘437-2,35.23736563863293,138.62017848070425,0544-25-3322,無休,富士宮駅,,
619,らーめん蓮 蒲田本店,https://tabelog.com/tokyo/A1315/A131503/13202023/,3.56,106,1440051,東京都,大田区,西蒲田8-22-3 インペリアル蒲田１F,35.560463039948004,139.71384145626868,03-6428-7847,無,蒲田駅,,https://twitter.com/ramen_ren_ace
620,麺屋 司,https://tabelog.com/tokyo/A1324/A132404/13208350/,3.08,10,1230841,東京都,足立区,西新井5-5-2,35.78290142927491,139.7751197367559,不明の為情報お待ちしております,水曜日,西新井大師西駅,,
621,らぁめん大山 中里店,https://tabelog.com/shizuoka/A2204/A220401/22004281/,3.36,59,4170826,静岡県,富士市,中里鬼が島2566-21 ピアゴ内,35.13932108278337,138.74043640982276,0545-33-2888,日曜営業,東田子の浦駅,http://www.r-taizan.com/,
622,ラーメン荘 歴史を刻め 六甲道,https://tabelog.com/hyogo/A2801/A280108/28042721/,3.44,51,6570033,兵庫県,神戸市灘区,徳井町4-1-3 寄川ビル 1F,34.71434410325487,135.24554122722208,不明の為情報お待ちしております,水曜日、日曜日,石屋川駅,http://blog.livedoor.jp/rekishi_rokkoumichi/,https://twitter.com/rekishi_toni
623,麺屋しをん,https://tabelog.com/fukushima/A0704/A070401/7016825/,3.14,11,9718182,福島県,いわき市,泉町滝尻字神力前22,36.95088911833614,140.86324642499716,0246-60-8230,月曜日、第2・4火曜日,泉駅（ＪＲ）,,https://www.facebook.com/menyashion/
625,成り上がれ 亀有店,https://tabelog.com/tokyo/A1324/A132403/13259242/,3.06,4,1250061,東京都,葛飾区,亀有2-68-5 サンハイツ亀有 1F,35.76247746070814,139.85222788440004,不明の為情報お待ちしております,無休,亀有駅,,https://twitter.com/nariagare_no01
626,うどん　おでん　串あげ　かぐや,https://tabelog.com/toyama/A1604/A160401/16004909/,3.26,18,9390351,富山県,射水市,戸破1418,36.71302733721172,137.1007393966748,0766-57-8882,無休,小杉駅（あいの風）,,
627,がっつり食堂ドカメン,https://tabelog.com/niigata/A1502/A150202/15010278/,3.44,44,9450034,新潟県,柏崎市,三和町9-59,37.36412754148004,138.58031949559236,0257-32-1523,なし,茨目駅,http://www.ramenjun.co.jp/shop/user_data/store_list.php,
628,"島系本店 志免本店 ",https://tabelog.com/fukuoka/A4003/A400303/40003886/,3.49,72,8112205,福岡県,糟屋郡志免町,別府2-17-15,33.60210965094667,130.45399926247856,092-935-5257,不定休,福岡空港駅,http://www.shimakei.info,
629,ひたちなか大盛軒,https://tabelog.com/ibaraki/A0801/A080102/8012262/,3.37,36,3120062,茨城県,ひたちなか市,高場1498,36.42464859879721,140.54290272917055,029-285-3688,月曜日,佐和駅,,
630,ジャンクガレッジ 太田店,https://tabelog.com/gunma/A1002/A100203/10022233/,3.01,7,3730823,群馬県,太田市,西矢島町584-3,36.27484712124195,139.37626132294037,0276-55-8136,なし,太田駅,http://www.junk-garage.net/,https://twitter.com/_junkgarage
631,ラーメン 豚二郎,https://tabelog.com/chiba/A1201/A120101/12052925/,3.06,10,2600015,千葉県,千葉市中央区,富士見2-19-4 パークスポット100 1F,35.60891661653371,140.1198880032539,不明の為情報お待ちしております,11:00～24:00,葭川公園駅,,
632,ラーメン O,https://tabelog.com/tochigi/A0901/A090101/9019129/,3.14,8,3200061,栃木県,宇都宮市,宝木町1-22-6 安納マンション 1F,36.57445787790258,139.85479917468453,不明の為情報お待ちしております,水曜日、第3土曜日,東武宇都宮駅,,https://twitter.com/ramen_o_egg
633,中華そば 伸,https://tabelog.com/tochigi/A0901/A090102/9015438/,3.07,6,3220002,栃木県,鹿沼市,千渡1755 コーポフクダ 105,36.562708748880304,139.78500884504885,0289-74-7616,火曜　第二月曜,鹿沼駅,http://www.e-daikichi.jp,
634,東京豚骨拉麺 しゃかりき 松戸店,https://tabelog.com/chiba/A1203/A120302/12000093/,3.09,49,2710061,千葉県,松戸市,栄町西4-1191,35.81240564335936,139.89489176460685,047-308-5123,無休,北松戸駅,,
635,ラーメン荘 これが好きだから,https://tabelog.com/hyogo/A2803/A280301/28032069/,3.49,161,6638247,兵庫県,西宮市,津門稲荷町5-3,34.73707324692038,135.35160026142796,0798-24-1730,"月曜日 ",阪神国道駅,,https://twitter.com/koregasukidakar
636,ラーメンくめちゃん,https://tabelog.com/aomori/A0201/A020101/2010741/,3.09,12,0380024,青森県,青森市,浪館前田4-35-14,40.80938594371699,140.7251719065087,080-3313-0375,"11:00〜15:00
17:00〜20:00",青森駅,,https://www.facebook.com/ramen.kumechan/
637,らーめん松信 八千代台店,https://tabelog.com/chiba/A1202/A120204/12048327/,3.30,12,2760033,千葉県,八千代市,八千代台南2-10-38,35.6970903174283,140.09245955483905,不明の為情報お待ちしております,日・月曜日,八千代台駅,,
638,らーめん 豚の道,https://tabelog.com/ibaraki/A0801/A080101/8025509/,3.06,4,3100836,茨城県,水戸市,元吉田町1626,36.353653540934225,140.48079957387256,不明の為情報お待ちしております,11:30～14:00<br>17:30～20:00（L.O.19:30）</br>,水戸駅,,https://twitter.com/hitonowa_
639,中華そば 山ねこ,https://tabelog.com/chiba/A1204/A120401/12017878/,3.25,33,2860211,千葉県,富里市,御料1005-4 千曲ビル 1F,35.728959159118666,140.34851626650047,不明の為情報お待ちしております,火曜日（祝日の場合は月曜日もしくは水曜日に振替）,成田空港駅,,
640,今を粋ろ 鳥大前店,https://tabelog.com/tottori/A3101/A310101/31003892/,3.23,25,6800947,鳥取県,鳥取市,湖山町西1-706,35.519297306807914,134.17189638735755,不明の為情報お待ちしております,月曜日及び不定休,鳥取大学前駅,,https://twitter.com/imaiki_toridai
641,ラーメン　大大,https://tabelog.com/ibaraki/A0801/A080102/8014771/,3.36,23,3120012,茨城県,ひたちなか市,馬渡2566-15,36.39842432797989,140.56146970178702,029-272-8083,月曜日・第2火曜日・第4火曜日,金上駅,,
642,麺屋小十郎,https://tabelog.com/miyagi/A0402/A040204/4018169/,3.33,30,9892400,宮城県,岩沼市,たけくま1-5-3,38.10700424682017,140.85743006728532,0223-24-6105,月曜日  他月一回休み,岩沼駅,,
643,麺とび六方 松川店,https://tabelog.com/nagano/A2005/A200502/20018469/,3.08,9,,長野県,-,北安曇郡松川村5744-4 パラオ,36.41669572020191,137.85876443104345,080-4833-9333,月曜日,信濃松川駅,,
